direction,view,layer,span,fraction
Kan→Hin,all,25,post_src,0.00916
Kan→Hin,all,25,tgt_self,0.14331
Kan→Hin,all,26,pre_instr,0.73203
Kan→Hin,all,26,instruction,0.00169
Kan→Hin,all,26,src,0.04885
Kan→Hin,all,26,post_src,0.00995
Kan→Hin,all,26,tgt_self,0.16377
Kan→Hin,all,27,pre_instr,0.83984
Kan→Hin,all,27,instruction,0.00166
Kan→Hin,all,27,src,0.07351
Kan→Hin,all,27,post_src,0.00604
Kan→Hin,all,27,tgt_self,0.0613
Kan→Hin,all,28,pre_instr,0.84023
Kan→Hin,all,28,instruction,0.00215
Kan→Hin,all,28,src,0.03398
Kan→Hin,all,28,post_src,0.01033
Kan→Hin,all,28,tgt_self,0.08542
Kan→Hin,all,29,pre_instr,0.7082
Kan→Hin,all,29,instruction,0.00159
Kan→Hin,all,29,src,0.07583
Kan→Hin,all,29,post_src,0.01056
Kan→Hin,all,29,tgt_self,0.14614
Kan→Hin,all,30,pre_instr,0.87344
Kan→Hin,all,30,instruction,0.00142
Kan→Hin,all,30,src,0.07456
Kan→Hin,all,30,post_src,0.00474
Kan→Hin,all,30,tgt_self,0.03715
Kan→Hin,all,31,pre_instr,0.87422
Kan→Hin,all,31,instruction,0.00118
Kan→Hin,all,31,src,0.02077
Kan→Hin,all,31,post_src,0.00579
Kan→Hin,all,31,tgt_self,0.06995
Kan→Hin,all,32,pre_instr,0.88359
Kan→Hin,all,32,instruction,0.00121
Kan→Hin,all,32,src,0.01685
Kan→Hin,all,32,post_src,0.00463
Kan→Hin,all,32,tgt_self,0.06421
Kan→Hin,all,33,pre_instr,0.85664
Kan→Hin,all,33,instruction,0.00124
Kan→Hin,all,33,src,0.02191
Kan→Hin,all,33,post_src,0.00809
Kan→Hin,all,33,tgt_self,0.08237
Kan→Hin,all,34,pre_instr,0.8832
Kan→Hin,all,34,instruction,0.0022
Kan→Hin,all,34,src,0.0285
Kan→Hin,all,34,post_src,0.00754
Kan→Hin,all,34,tgt_self,0.05679
Kan→Hin,all,35,pre_instr,0.81289
Kan→Hin,all,35,instruction,0.00217
Kan→Hin,all,35,src,0.02712
Kan→Hin,all,35,post_src,0.01179
Kan→Hin,all,35,tgt_self,0.08037
Kan→Hin,all,36,pre_instr,0.72188
Kan→Hin,all,36,instruction,0.00458
Kan→Hin,all,36,src,0.03575
Kan→Hin,all,36,post_src,0.01855
Kan→Hin,all,36,tgt_self,0.11084
Kan→Hin,first,1,pre_instr,0.00404
Kan→Hin,first,1,instruction,0.01631
Kan→Hin,first,1,src,0.27549
Kan→Hin,first,1,post_src,0.39844
Kan→Hin,first,1,tgt_self,0.0
Kan→Hin,first,2,pre_instr,0.05219
Kan→Hin,first,2,instruction,0.13667
Kan→Hin,first,2,src,0.24521
Kan→Hin,first,2,post_src,0.47285
Kan→Hin,first,2,tgt_self,0.0
Kan→Hin,first,3,pre_instr,0.29463
Kan→Hin,first,3,instruction,0.25332
Kan→Hin,first,3,src,0.15811
Kan→Hin,first,3,post_src,0.25703
Kan→Hin,first,3,tgt_self,0.0
Kan→Hin,first,4,pre_instr,0.27012
Kan→Hin,first,4,instruction,0.22988
Kan→Hin,first,4,src,0.2374
Kan→Hin,first,4,post_src,0.1999
Kan→Hin,first,4,tgt_self,0.0
Kan→Hin,first,5,pre_instr,0.27529
Kan→Hin,first,5,instruction,0.27305
Kan→Hin,first,5,src,0.2251
Kan→Hin,first,5,post_src,0.12886
Kan→Hin,first,5,tgt_self,0.0
Kan→Hin,first,6,pre_instr,0.26396
Kan→Hin,first,6,instruction,0.22812
Kan→Hin,first,6,src,0.20381
Kan→Hin,first,6,post_src,0.22559
Kan→Hin,first,6,tgt_self,0.0
Kan→Hin,first,7,pre_instr,0.25781
Kan→Hin,first,7,instruction,0.21846
Kan→Hin,first,7,src,0.19453
Kan→Hin,first,7,post_src,0.19893
Kan→Hin,first,7,tgt_self,0.0
Kan→Hin,first,8,pre_instr,0.69297
Kan→Hin,first,8,instruction,0.02175
Kan→Hin,first,8,src,0.07864
Kan→Hin,first,8,post_src,0.1563
Kan→Hin,first,8,tgt_self,0.0
Kan→Hin,first,9,pre_instr,0.61211
Kan→Hin,first,9,instruction,0.06084
Kan→Hin,first,9,src,0.0936
Kan→Hin,first,9,post_src,0.15029
Kan→Hin,first,9,tgt_self,0.0
Kan→Hin,first,10,pre_instr,0.70898
Kan→Hin,first,10,instruction,0.06147
Kan→Hin,first,10,src,0.09209
Kan→Hin,first,10,post_src,0.07334
Kan→Hin,first,10,tgt_self,0.0
Kan→Hin,first,11,pre_instr,0.7168
Kan→Hin,first,11,instruction,0.04366
Kan→Hin,first,11,src,0.05005
Kan→Hin,first,11,post_src,0.11362
Kan→Hin,first,11,tgt_self,0.0
Kan→Hin,first,12,pre_instr,0.60059
Kan→Hin,first,12,instruction,0.05608
Kan→Hin,first,12,src,0.09038
Kan→Hin,first,12,post_src,0.17314
Kan→Hin,first,12,tgt_self,0.0
Kan→Hin,first,13,pre_instr,0.5207
Kan→Hin,first,13,instruction,0.04902
Kan→Hin,first,13,src,0.13345
Kan→Hin,first,13,post_src,0.19131
Kan→Hin,first,13,tgt_self,0.0
Kan→Hin,first,14,pre_instr,0.45527
Kan→Hin,first,14,instruction,0.12759
Kan→Hin,first,14,src,0.16426
Kan→Hin,first,14,post_src,0.19072
Kan→Hin,first,14,tgt_self,0.0
Kan→Hin,first,15,pre_instr,0.40703
Kan→Hin,first,15,instruction,0.152
Kan→Hin,first,15,src,0.10337
Kan→Hin,first,15,post_src,0.19707
Kan→Hin,first,15,tgt_self,0.0
Kan→Hin,first,16,pre_instr,0.46152
Kan→Hin,first,16,instruction,0.09617
Kan→Hin,first,16,src,0.12803
Kan→Hin,first,16,post_src,0.20303
Kan→Hin,first,16,tgt_self,0.0
Kan→Hin,first,17,pre_instr,0.49453
Kan→Hin,first,17,instruction,0.11519
Kan→Hin,first,17,src,0.14336
Kan→Hin,first,17,post_src,0.1436
Kan→Hin,first,17,tgt_self,0.0
Kan→Hin,first,18,pre_instr,0.38945
Kan→Hin,first,18,instruction,0.1229
Kan→Hin,first,18,src,0.18799
Kan→Hin,first,18,post_src,0.18662
Kan→Hin,first,18,tgt_self,0.0
Kan→Hin,first,19,pre_instr,0.30303
Kan→Hin,first,19,instruction,0.14668
Kan→Hin,first,19,src,0.25762
Kan→Hin,first,19,post_src,0.21631
Kan→Hin,first,19,tgt_self,0.0
Kan→Hin,first,20,pre_instr,0.43477
Kan→Hin,first,20,instruction,0.11631
Kan→Hin,first,20,src,0.21396
Kan→Hin,first,20,post_src,0.13232
Kan→Hin,first,20,tgt_self,0.0
Kan→Hin,first,21,pre_instr,0.4043
Kan→Hin,first,21,instruction,0.05304
Kan→Hin,first,21,src,0.36953
Kan→Hin,first,21,post_src,0.10923
Kan→Hin,first,21,tgt_self,0.0
Kan→Hin,first,22,pre_instr,0.37061
Kan→Hin,first,22,instruction,0.02124
Kan→Hin,first,22,src,0.39453
Kan→Hin,first,22,post_src,0.14336
Kan→Hin,first,22,tgt_self,0.0
Kan→Hin,first,23,pre_instr,0.50195
Kan→Hin,first,23,instruction,0.02195
Kan→Hin,first,23,src,0.24277
Kan→Hin,first,23,post_src,0.11094
Kan→Hin,first,23,tgt_self,0.0
Kan→Hin,first,24,pre_instr,0.46465
Kan→Hin,first,24,instruction,0.04287
Kan→Hin,first,24,src,0.33262
Kan→Hin,first,24,post_src,0.07104
Kan→Hin,first,24,tgt_self,0.0
Kan→Hin,first,25,pre_instr,0.47285
Kan→Hin,first,25,instruction,0.03671
Kan→Hin,first,25,src,0.39941
Kan→Hin,first,25,post_src,0.02637
Kan→Hin,first,25,tgt_self,0.0
Kan→Hin,first,26,pre_instr,0.68555
Kan→Hin,first,26,instruction,0.00814
Kan→Hin,first,26,src,0.12134
Kan→Hin,first,26,post_src,0.11016
Kan→Hin,first,26,tgt_self,0.0
Kan→Hin,first,27,pre_instr,0.71758
Kan→Hin,first,27,instruction,0.00574
Kan→Hin,first,27,src,0.21699
Kan→Hin,first,27,post_src,0.03318
Kan→Hin,first,27,tgt_self,0.0
Kan→Hin,first,28,pre_instr,0.8207
Kan→Hin,first,28,instruction,0.00513
Kan→Hin,first,28,src,0.08589
Kan→Hin,first,28,post_src,0.04817
Kan→Hin,first,28,tgt_self,0.0
Kan→Hin,first,29,pre_instr,0.67773
Kan→Hin,first,29,instruction,0.00525
Kan→Hin,first,29,src,0.14756
Kan→Hin,first,29,post_src,0.09346
Kan→Hin,first,29,tgt_self,0.0
Kan→Hin,first,30,pre_instr,0.82109
Kan→Hin,first,30,instruction,0.00432
Kan→Hin,first,30,src,0.14502
Kan→Hin,first,30,post_src,0.01754
Kan→Hin,first,30,tgt_self,0.0
Kan→Hin,first,31,pre_instr,0.85781
Kan→Hin,first,31,instruction,0.00229
Kan→Hin,first,31,src,0.0449
Kan→Hin,first,31,post_src,0.0526
Kan→Hin,first,31,tgt_self,0.0
Kan→Hin,first,32,pre_instr,0.86836
Kan→Hin,first,32,instruction,0.00454
Kan→Hin,first,32,src,0.03779
Kan→Hin,first,32,post_src,0.04852
Kan→Hin,first,32,tgt_self,0.0
Kan→Hin,first,33,pre_instr,0.85547
Kan→Hin,first,33,instruction,0.00351
Kan→Hin,first,33,src,0.04326
Kan→Hin,first,33,post_src,0.04548
Kan→Hin,first,33,tgt_self,0.0
Kan→Hin,first,34,pre_instr,0.89258
Kan→Hin,first,34,instruction,0.00471
Kan→Hin,first,34,src,0.05269
Kan→Hin,first,34,post_src,0.02087
Kan→Hin,first,34,tgt_self,0.0
Kan→Hin,first,35,pre_instr,0.83437
Kan→Hin,first,35,instruction,0.00417
Kan→Hin,first,35,src,0.03639
Kan→Hin,first,35,post_src,0.04578
Kan→Hin,first,35,tgt_self,0.0
Kan→Hin,first,36,pre_instr,0.78438
Kan→Hin,first,36,instruction,0.00651
Kan→Hin,first,36,src,0.042
Kan→Hin,first,36,post_src,0.06262
Kan→Hin,first,36,tgt_self,0.0
Kan→Hin,later,1,pre_instr,0.00318
Kan→Hin,later,1,instruction,0.01231
Kan→Hin,later,1,src,0.1542
Kan→Hin,later,1,post_src,0.05752
Kan→Hin,later,1,tgt_self,0.4875
Kan→Hin,later,2,pre_instr,0.02633
Kan→Hin,later,2,instruction,0.07458
Kan→Hin,later,2,src,0.19209
Kan→Hin,later,2,post_src,0.12969
Kan→Hin,later,2,tgt_self,0.51602
Kan→Hin,later,3,pre_instr,0.22812
Kan→Hin,later,3,instruction,0.19453
Kan→Hin,later,3,src,0.14033
Kan→Hin,later,3,post_src,0.05469
Kan→Hin,later,3,tgt_self,0.35254
Kan→Hin,later,4,pre_instr,0.25703
Kan→Hin,later,4,instruction,0.21504
Kan→Hin,later,4,src,0.1252
Kan→Hin,later,4,post_src,0.03619
Kan→Hin,later,4,tgt_self,0.33662
Kan→Hin,later,5,pre_instr,0.25674
Kan→Hin,later,5,instruction,0.20625
Kan→Hin,later,5,src,0.12671
Kan→Hin,later,5,post_src,0.01996
Kan→Hin,later,5,tgt_self,0.34629
Kan→Hin,later,6,pre_instr,0.26836
Kan→Hin,later,6,instruction,0.22578
Kan→Hin,later,6,src,0.123
Kan→Hin,later,6,post_src,0.03213
Kan→Hin,later,6,tgt_self,0.29561
Kan→Hin,later,7,pre_instr,0.18516
Kan→Hin,later,7,instruction,0.14722
Kan→Hin,later,7,src,0.14551
Kan→Hin,later,7,post_src,0.0335
Kan→Hin,later,7,tgt_self,0.39062
Kan→Hin,later,8,pre_instr,0.60664
Kan→Hin,later,8,instruction,0.00584
Kan→Hin,later,8,src,0.06746
Kan→Hin,later,8,post_src,0.02657
Kan→Hin,later,8,tgt_self,0.23662
Kan→Hin,later,9,pre_instr,0.54023
Kan→Hin,later,9,instruction,0.01617
Kan→Hin,later,9,src,0.15044
Kan→Hin,later,9,post_src,0.02614
Kan→Hin,later,9,tgt_self,0.21514
Kan→Hin,later,10,pre_instr,0.62227
Kan→Hin,later,10,instruction,0.01218
Kan→Hin,later,10,src,0.16758
Kan→Hin,later,10,post_src,0.01333
Kan→Hin,later,10,tgt_self,0.14009
Kan→Hin,later,11,pre_instr,0.57031
Kan→Hin,later,11,instruction,0.01263
Kan→Hin,later,11,src,0.11665
Kan→Hin,later,11,post_src,0.02645
Kan→Hin,later,11,tgt_self,0.20781
Kan→Hin,later,12,pre_instr,0.47148
Kan→Hin,later,12,instruction,0.0158
Kan→Hin,later,12,src,0.18184
Kan→Hin,later,12,post_src,0.03516
Kan→Hin,later,12,tgt_self,0.2459
Kan→Hin,later,13,pre_instr,0.46133
Kan→Hin,later,13,instruction,0.01211
Kan→Hin,later,13,src,0.1917
Kan→Hin,later,13,post_src,0.03813
Kan→Hin,later,13,tgt_self,0.24102
Kan→Hin,later,14,pre_instr,0.40137
Kan→Hin,later,14,instruction,0.01525
Kan→Hin,later,14,src,0.31084
Kan→Hin,later,14,post_src,0.01961
Kan→Hin,later,14,tgt_self,0.22217
Kan→Hin,later,15,pre_instr,0.34883
Kan→Hin,later,15,instruction,0.01747
Kan→Hin,later,15,src,0.16572
Kan→Hin,later,15,post_src,0.02176
Kan→Hin,later,15,tgt_self,0.37793
Kan→Hin,later,16,pre_instr,0.3125
Kan→Hin,later,16,instruction,0.01537
Kan→Hin,later,16,src,0.25635
Kan→Hin,later,16,post_src,0.03954
Kan→Hin,later,16,tgt_self,0.32793
Kan→Hin,later,17,pre_instr,0.37188
Kan→Hin,later,17,instruction,0.01877
Kan→Hin,later,17,src,0.23105
Kan→Hin,later,17,post_src,0.03269
Kan→Hin,later,17,tgt_self,0.2877
Kan→Hin,later,18,pre_instr,0.28906
Kan→Hin,later,18,instruction,0.01681
Kan→Hin,later,18,src,0.25439
Kan→Hin,later,18,post_src,0.02653
Kan→Hin,later,18,tgt_self,0.34746
Kan→Hin,later,19,pre_instr,0.28809
Kan→Hin,later,19,instruction,0.01467
Kan→Hin,later,19,src,0.3125
Kan→Hin,later,19,post_src,0.03171
Kan→Hin,later,19,tgt_self,0.30518
Kan→Hin,later,20,pre_instr,0.40762
Kan→Hin,later,20,instruction,0.01318
Kan→Hin,later,20,src,0.20303
Kan→Hin,later,20,post_src,0.0241
Kan→Hin,later,20,tgt_self,0.31094
Kan→Hin,later,21,pre_instr,0.40605
Kan→Hin,later,21,instruction,0.00449
Kan→Hin,later,21,src,0.27549
Kan→Hin,later,21,post_src,0.02109
Kan→Hin,later,21,tgt_self,0.23477
Kan→Hin,later,22,pre_instr,0.38691
Kan→Hin,later,22,instruction,0.00486
Kan→Hin,later,22,src,0.25723
Kan→Hin,later,22,post_src,0.02003
Kan→Hin,later,22,tgt_self,0.27773
Kan→Hin,later,23,pre_instr,0.44941
Kan→Hin,later,23,instruction,0.00571
Kan→Hin,later,23,src,0.12773
Kan→Hin,later,23,post_src,0.02677
Kan→Hin,later,23,tgt_self,0.29043
Kan→Hin,later,24,pre_instr,0.48477
Kan→Hin,later,24,instruction,0.00609
Kan→Hin,later,24,src,0.19072
Kan→Hin,later,24,post_src,0.01164
Kan→Hin,later,24,tgt_self,0.24287
Kan→Hin,later,25,pre_instr,0.58711
Kan→Hin,later,25,instruction,0.00543
Kan→Hin,later,25,src,0.18984
Kan→Hin,later,25,post_src,0.00888
Kan→Hin,later,25,tgt_self,0.14756
Kan→Hin,later,26,pre_instr,0.73086
Kan→Hin,later,26,instruction,0.00156
Kan→Hin,later,26,src,0.04773
Kan→Hin,later,26,post_src,0.00804
Kan→Hin,later,26,tgt_self,0.16846
Kan→Hin,later,27,pre_instr,0.84023
Kan→Hin,later,27,instruction,0.00158
Kan→Hin,later,27,src,0.07112
Kan→Hin,later,27,post_src,0.00547
Kan→Hin,later,27,tgt_self,0.06335
Kan→Hin,later,28,pre_instr,0.83984
Kan→Hin,later,28,instruction,0.00209
Kan→Hin,later,28,src,0.033
Kan→Hin,later,28,post_src,0.00961
Kan→Hin,later,28,tgt_self,0.08804
Kan→Hin,later,29,pre_instr,0.70742
Kan→Hin,later,29,instruction,0.0015
Kan→Hin,later,29,src,0.07454
Kan→Hin,later,29,post_src,0.00876
Kan→Hin,later,29,tgt_self,0.15039
Kan→Hin,later,30,pre_instr,0.87383
Kan→Hin,later,30,instruction,0.00135
Kan→Hin,later,30,src,0.07275
Kan→Hin,later,30,post_src,0.00452
Kan→Hin,later,30,tgt_self,0.03849
Kan→Hin,later,31,pre_instr,0.87422
Kan→Hin,later,31,instruction,0.00115
Kan→Hin,later,31,src,0.02024
Kan→Hin,later,31,post_src,0.00464
Kan→Hin,later,31,tgt_self,0.07166
Kan→Hin,later,32,pre_instr,0.88281
Kan→Hin,later,32,instruction,0.00112
Kan→Hin,later,32,src,0.01634
Kan→Hin,later,32,post_src,0.0038
Kan→Hin,later,32,tgt_self,0.06599
Kan→Hin,later,33,pre_instr,0.85586
Kan→Hin,later,33,instruction,0.0012
Kan→Hin,later,33,src,0.02138
Kan→Hin,later,33,post_src,0.00741
Kan→Hin,later,33,tgt_self,0.08438
Kan→Hin,later,34,pre_instr,0.88398
Kan→Hin,later,34,instruction,0.00213
Kan→Hin,later,34,src,0.02773
Kan→Hin,later,34,post_src,0.00728
Kan→Hin,later,34,tgt_self,0.0582
Kan→Hin,later,35,pre_instr,0.81328
Kan→Hin,later,35,instruction,0.00212
Kan→Hin,later,35,src,0.0266
Kan→Hin,later,35,post_src,0.01117
Kan→Hin,later,35,tgt_self,0.08225
Kan→Hin,later,36,pre_instr,0.7207
Kan→Hin,later,36,instruction,0.00452
Kan→Hin,later,36,src,0.03561
Kan→Hin,later,36,post_src,0.01754
Kan→Hin,later,36,tgt_self,0.11294
